date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:55	49305/49305	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Oct%202014%2005:50:52%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/34598374925-8.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/34598374925-8.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:27:56	58126/58126	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:21:08%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/34780219849-1.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/34780219849-1.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:27:57	47951/47951	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:41:10%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/35743730841-d.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/35743730841-d.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:27:57	35256/35256	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Oct%202014%2005:50:02%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/36214684695-5.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/36214684695-5.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:27:59	73922/73922	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:36:53%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/40755182830-img_jalannsehatt2.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/40755182830-img_jalannsehatt2.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:00	59605/59605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:35:37%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/41905203834-img_voli.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/41905203834-img_voli.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:01	72568/72568	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:22:18%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/41944972425-6.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/41944972425-6.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:02	67172/67172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:22:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/43444896722-7.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/43444896722-7.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:03	67272/67272	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:41:44%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/44454414211-77.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/44454414211-77.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:04	54651/54651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jul%202014%2005:54:55%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/45991074480-grak.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/45991074480-grak.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:05	61280/61280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2001:49:55%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/46221672184-img_5216.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/46221672184-img_5216.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:06	59490/59490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2006:39:05%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/47974053816-abbi4.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/47974053816-abbi4.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:07	68378/68378	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:40:22%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/48042314872-img_7426.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/48042314872-img_7426.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:08	75378/75378	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2001:21:45%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/48418217478-ih3.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/48418217478-ih3.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:09	57950/57950	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:38:58%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/49301144341-img_7408.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/49301144341-img_7408.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:10	58164/58164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2004:05:14%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/53547126660-3.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/53547126660-3.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:11	67983/67983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2004:05:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/55975531367-4.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/55975531367-4.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:12	72607/72607	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:14:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/57369735976-camerazoom-20140211083317847.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/57369735976-camerazoom-20140211083317847.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:13	86276/86276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:13:08%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/61372231086-camerazoom-20140211081903895.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/61372231086-camerazoom-20140211081903895.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:13	24856/24856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:16:50%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/63143811328-pelepasanlampion.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/63143811328-pelepasanlampion.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:15	47662/47662	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:18:06%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/64338127989-praktek_kimia.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/64338127989-praktek_kimia.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:16	56439/56439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2001:46:32%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/67348387092-hb3.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/67348387092-hb3.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:17	53000/53000	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:38:51%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/68966349959-imgdangdutt.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/68966349959-imgdangdutt.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:18	53485/53485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:42:01%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/69672941090-6.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/69672941090-6.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:19	53717/53717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Jul%202016%2001:44:37%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/72017514053-hb.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/72017514053-hb.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:20	66031/66031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Aug%202014%2006:59:05%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/72137414477-b.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/72137414477-b.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:21	51708/51708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:11:02%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/72388084279-ujian_praktek_al_islam.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/72388084279-ujian_praktek_al_islam.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:22	43476/43476	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:25:00%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/72866445034-djsmaga.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/72866445034-djsmaga.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:23	58164/58164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:21:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/73483382677-3.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/73483382677-3.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:23	36553/36553	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Oct%202014%2005:49:07%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/74042091844-2.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/74042091844-2.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:25	71371/71371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:21:22%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/74071468692-2.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/74071468692-2.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:26	77431/77431	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:37:42%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/76596636883-8.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/76596636883-8.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:26	37401/37401	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:36:05%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/76938986172-img_volicewek.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/76938986172-img_volicewek.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:28	70426/70426	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:22:06%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/78355981735-5.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/78355981735-5.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:29	66471/66471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:40:05%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/78682699566-img_7361.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/78682699566-img_7361.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:30	72568/72568	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2004:06:24%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/80110515514-6.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/80110515514-6.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:31	82812/82812	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:15:24%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/80112962098-ujian_praktek_kkpi.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/80112962098-ujian_praktek_kkpi.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:32	43476/43476	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:24:43%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/81624645739-djsmaga.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/81624645739-djsmaga.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:33	69718/69718	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2003:22:47%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/81825621752-8.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/81825621752-8.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:33	39102/39102	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2006:22:26%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/81935737654-bengkel.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/81935737654-bengkel.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:35	70426/70426	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2004:05:57%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/82196791050-5.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/82196791050-5.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:35	28045/28045	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2006:39:35%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/82812754856-ibrahim.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/82812754856-ibrahim.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:37	56726/56726	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:40:14%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/84211983811-img_7417.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/84211983811-img_7417.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:37	35283/35283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2006:40:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/84565057978-cahayu.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/84565057978-cahayu.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:39	58126/58126	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Aug%202014%2004:04:40%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/84964221855-1.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/84964221855-1.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:39	34122/34122	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Oct%202014%2005:49:41%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/86115714767-4.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/86115714767-4.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:40	23890/23890	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:35:08%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/91150292847-imgdalang.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/91150292847-imgdalang.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:42	44920/44920	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Jun%202014%2003:47:50%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/92031382769-foto2620.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/92031382769-foto2620.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:43	56648/56648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20Jun%202017%2004:29:54%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/95649723336-lastchild.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/95649723336-lastchild.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:44	61136/61136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2002:12:00%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/96080906130-camerazoom-20140211080445427.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/96080906130-camerazoom-20140211080445427.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:45	67857/67857	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:42:07%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/97410068707-7.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/97410068707-7.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:45	26239/26239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Feb%202014%2007:57:36%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/99299551639-94e3fabf98903538a1a438b536f113_h467_w598_m2_q90_cllhaxgtx.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/99299551639-94e3fabf98903538a1a438b536f113_h467_w598_m2_q90_cllhaxgtx.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:47	65312/65312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202014%2000:41:18%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/99553481675-s.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/99553481675-s.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:48	51410/51410	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2007:40:18%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-1.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-1.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:49	45521/45521	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:04:10%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-2.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-2.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:50	49649/49649	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:04:46%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-3.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-3.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:51	78470/78470	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:05:24%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-4.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-4.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:51	26208/26208	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:05:58%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-5.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-5.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:53	70371/70371	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:13:40%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-6.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-6.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:54	57580/57580	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:14:16%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-7.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-7.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:55	65743/65743	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:15:08%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-8.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-8.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:56	58176/58176	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:18:28%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-9.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-9.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:57	53870/53870	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:19:26%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-10.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-10.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:58	58262/58262	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:20:42%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-11.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-11.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:59	49389/49389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:23:38%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-12.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-12.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:28:59	30896/30896	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:41:30%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-13.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-13.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:29:01	33716/33716	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:42:30%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-14.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-14.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:29:01	35178/35178	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:43:04%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-15.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-15.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:29:03	34366/34366	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:43:32%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-16.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-16.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:29:03	35975/35975	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:44:14%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-17.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-17.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
23:29:04	36198/36198	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Dec%202010%2008:45:34%20GMT	https://sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-18.jpg	/Users/jeffhuen/websites/sman3klaten/sman3klaten.sch.id/system/application/views/main-web/galeri/big-foto-18.jpg	(from https://sman3klaten.sch.id/system/application/views/main-web/galeri/)
